timestamp,request_count_mean,request_count_std,request_count_min,request_count_max,request_count_slope,request_count_spike,latency_jitter_ms_mean,latency_jitter_ms_std,latency_jitter_ms_min,latency_jitter_ms_max,latency_jitter_ms_slope,latency_jitter_ms_spike,cpu_burn_ms_mean,cpu_burn_ms_std,cpu_burn_ms_min,cpu_burn_ms_max,cpu_burn_ms_slope,cpu_burn_ms_spike,memory_leak_bytes_mean,memory_leak_bytes_std,memory_leak_bytes_min,memory_leak_bytes_max,memory_leak_bytes_slope,memory_leak_bytes_spike,label
2025-12-27T10:38:22.529385,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:38:29.604415,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:38:36.651607,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:38:43.714127,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:38:50.775222,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:38:57.832669,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:39:04.877458,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:39:11.916907,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:39:18.945681,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:39:25.996812,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:39:33.052965,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:39:40.097617,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:39:47.115589,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:39:54.203368,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:40:01.281817,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:40:08.350034,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:40:15.417384,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:40:22.457653,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:40:29.499431,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:40:36.557743,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:40:43.617388,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:40:50.667043,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:40:57.695009,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:41:04.751574,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:41:11.796646,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:41:18.862733,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:41:25.906612,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:41:32.948294,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:41:39.987755,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:41:47.025247,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:41:54.101120,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2025-12-27T10:42:01.150679,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0380789001937956,0.0,3.0380789001937956,3.0380789001937956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
